54226675,0
35389442,1
19529734,1
395444231,1
86245382,1
149028890,1
46661668,1
462028839,1
15204392,1
444465215,1
391774276,1
27131977,1
14155850,1
170786894,1
29098061,1
655443,1
53215327,1
78512239,1
52559990,1
25821318,1
81920146,1
102498449,1
29098177,1
237764810,1
25559240,1
86638839,1
32243973,1
52953350,1
38928640,1
69992711,1
124125453,1
137494807,1
15204656,1
129630519,1
356254014,1
103153984,1
291504455,1
87294312,1
225050987,1
44564856,1
212599162,1
15729021,1
186909056,1
102367684,1
81920458,1
103285204,1
286917087,1
227279328,1
74842608,1
82969116,1
272213042,1
66847266,1
288358948,1
461636166,1
168165967,1
19006027,1
107348568,1
37225051,1
123339388,1
326369926,1
331481743,1
34210459,1
27919009,1
24773282,1
329122477,1
197264075,1
403571398,1
48628430,1
44171991,1
398197481,1
24249068,1
14942963,1
23331575,1
19661589,1
51249941,1
44434219,1
83362617,1
90178376,1
474219339,1
183763798,1
169083749,1
120980332,1
20054910,1
18875269,1
188089230,1
36832167,1
273023935,1
96651549,1
49415135,1
348783600,1
14287865,1
113640444,1
20448269,1
140510222,1
19530829,1
116261972,1
293209174,1
177341524,1
158073948,1
557319260,1
24642657,1
128320616,1
165807222,1
25298063,1
38798496,1
173278384,1
175244466,1
19662033,1
33817819,1
217449712,1
71304435,1
28837118,1
250217741,1
150734091,1
264897818,1
92538157,1
431228220,1
202114368,1
101057887,1
44303725,1
12584302,1
165545339,1
21366141,1
130942339,1
480904583,1
31065501,1
548930998,1
432014828,1
504890866,1
53216775,1
42599947,1
80479755,1
18875939,1
184944163,1
364644250,1
26740297,1
17434187,1
53741139,1
132646498,1
88999539,1
239208063,1
37357182,1
395445892,1
407897740,1
9832102,1
3671721,1
59901608,1
31721134,1
32245431,1
60163772,1
385222368,1
74974943,1
157681381,1
252184299,1
273680133,1
170264346,1
28968742,1
290588458,1
249956169,1
176555857,1
40503144,1
31328135,1
54343977,1
260573083,1
89130924,1
123340731,1
140511185,1
249835030,1
788488,1
186517527,1
202377253,1
278923306,1
154667080,1
207358031,1
23070802,1
306186329,1
36833371,1
519178351,1
454035569,1
193726581,1
76548242,1
14302754,1
254412957,1
113376918,1
29100261,1
198969581,1
186648823,1
29933729,1
8522052,1
186255716,1
15075716,1
36702596,1
92670346,1
35456684,1
30149031,1
18221479,1
14158259,1
116001202,1
287062827,1
360974781,1
34474465,1
87165420,1
187173392,1
30804507,1
45746723,1
157026876,1
27658830,1
169347687,1
14682731,1
214174332,1
128322185,1
290720399,1
50465434,1
14420643,1
20056740,1
254937774,1
1182381,1
84675264,1
28838609,1
403573462,1
254151392,1
46533358,1
22809331,1
484444925,1
236587802,1
117705505,1
26610487,1
30280519,1
18877260,1
26479455,1
217189212,1
71961490,1
22678424,1
505809818,1
33819551,1
17959858,1
426773431,1
68553653,1
204999614,1
62655433,1
127273948,1
47713256,1
398986217,1
57674755,1
172362773,1
26573224,1
234884193,1
153226344,1
117705848,1
162008192,1
216796302,1
99880101,1
489557157,1
462163129,1
302386368,1
21630153,1
412486865,1
41290988,1
64097523,1
17173761,1
2493701,1
138808587,1
124521740,1
19401999,1
37489947,1
22509230,1
15469855,1
223218980,1
35392823,1
20057405,1
14683453,1
108662105,1
11668832,1
35786085,1
86642038,1
236588417,1
198315410,1
26873252,1
24907197,1
222563776,1
16387521,1
253889993,1
70782433,1
357043681,1
546442774,1
101584412,1
9702952,1
34737705,1
117968443,1
16387652,1
75370068,1
252186197,1
97521238,1
177737308,1
15470184,1
132446955,1
412880502,1
184815235,1
281153162,1
305794727,1
292294324,1
117706435,1
71700176,1
223743696,1
47976162,1
34213627,1
117051151,1
222170925,1
7868242,1
406982493,1
48631668,1
17960830,1
61738879,1
67506057,1
251531153,1
193990550,1
33034137,1
56496058,1
27135930,1
20320201,1
15863756,1
461901789,1
90574845,1
77074432,1
27267077,1
22679582,1
343543836,1
189927457,1
16519197,1
271847496,1
37752933,1
21631096,1
130551943,1
41554056,1
40636560,1
21500070,1
273289410,1
21467356,1
31068393,1
78909692,1
181670140,1
37097739,1
49549593,1
19927344,1
55710039,1
328733018,1
264376686,1
157028724,1
27398520,1
28184986,1
922011,1
28971423,1
148115885,1
18092491,1
379326937,1
176165355,1
17961454,1
87036422,1
169480716,1
16388703,1
439751275,1
74584698,1
11750202,1
82186879,1
134505237,1
40768140,1
20058767,1
23466647,1
22822131,1
46011060,1
71176885,1
385749704,1
182588113,1
241570550,1
22287108,1
439751475,1
177083193,1
297669437,1
234517287,1
132911986,1
77992819,1
235672457,1
364385168,1
298587041,1
22156194,1
50336688,1
226890675,1
154932149,1
135895585,1
227677114,1
51254240,1
478811115,1
193074189,1
403575826,1
20190267,1
18093118,1
184030284,1
174286087,1
151524449,1
142742637,1
379720822,1
44569726,1
80876670,1
72619148,1
271586451,1
43259036,1
84415658,1
162665651,1
166597848,1
69866717,1
85333214,1
57545963,1
223483131,1
14947580,1
103842657,1
494671106,1
162272513,1
187700499,1
19928353,1
103683408,1
106173794,1
40244579,1
9835902,1
19404170,1
5511,1
101062040,1
366351769,1
344855986,1
72424493,1
46142925,1
58856954,1
186914308,1
16651784,1
25302558,1
42735153,1
174593590,1
274470465,1
122164802,1
19011177,1
23729800,1
57284270,1
57546435,1
87824077,1
94377684,1
93722328,1
26089178,1
62527199,1
225842922,1
151787246,1
243013371,1
25958167,1
125835042,1
14817081,1
33691460,1
39065413,1
26875745,1
123475847,1
361240468,1
1447851,1
2103221,1
264378293,1
18356194,1
26220521,1
128587754,1
126490606,1
43915249,1
385751060,1
78911516,1
107354162,1
355866681,1
25040990,1
374347893,1
156768387,1
166729867,1
125835409,1
70916247,1
8657052,1
19536030,1
52304032,1
83630242,1
16914609,1
1185971,1
202643638,1
23206096,1
26482900,1
348788973,1
15735028,1
100800760,1
307239165,1
54663425,1
15603992,1
36444441,1
273422626,1
85072173,1
22157613,1
7215452,1
19798371,1
1579391,1
14555534,1
37755305,1
12196292,1
170400211,1
19012094,1
246397145,1
163322392,1
98966054,1
19798578,1
15211063,1
252975671,1
179706435,1
368319057,1
207231577,1
99097188,1
31988326,1
20585068,1
25959021,1
17177200,1
339352203,1
501488274,1
29891229,1
19536545,1
84548318,1
30284545,1
15080202,1
55974674,1
86121240,1
39852825,1
18750259,1
18226014,1
19536741,1
171580284,1
22682503,1
16260003,1
180755368,1
59513792,1
158079951,1
112204753,1
175381474,1
433593329,1
84679677,1
35789819,1
298720252,1
135666694,1
22158351,1
247471136,1
26876962,1
265034798,1
343546941,1
237247562,1
272637010,1
119544935,1
15735939,1
403184775,1
163716260,1
27401386,1
20716719,1
15604908,1
465181885,1
14163148,1
43785477,1
39417517,1
16784667,1
120125309,1
26484027,1
95427901,1
116137298,1
18750806,1
45489496,1
22027656,1
24255881,1
482221449,1
150761989,1
29367733,1
19013051,1
20717023,1
14294508,1
142614009,1
372252175,1
31464977,1
85073428,1
15080984,1
184819247,1
348790319,1
251797044,1
27270727,1
261103186,1
365567609,1
23862931,1
17571481,1
520538133,1
65937068,1
430579389,1
2760381,1
15081160,1
221257411,1
15474416,1
74194674,1
146546419,1
19406581,1
35790595,1
116399875,1
242491181,1
26353466,1
14294848,1
14294863,1
501358416,1
14950232,1
116793176,1
14557032,1
293740405,1
426516348,1
220209054,1
23076771,1
166993835,1
211296193,1
14426102,1
24256516,1
21504046,1
91889723,1
282861631,1
316940360,1
27926607,1
188096594,1
451027061,1
56107130,1
38412454,1
236986537,1
95428803,1
93069508,1
553656521,1
76816626,1
32907513,1
19800340,1
297224134,1
40247582,1
63515437,1
113647968,1
159916388,1
51781996,1
44441980,1
326902165,1
19149620,1
14164391,1
19407279,1
19276214,1
36708814,1
14819795,1
254157284,1
292692462,1
228860399,1
92807677,1
43262496,1
39592492,1
121774647,1
162669122,1
48374364,1
69476968,1
16523905,1
87040645,1
69345925,1
226370182,1
248390302,1
6693562,1
89137857,1
33039046,1
22815454,1
42476256,1
352461544,1
165946114,1
407511815,1
443818797,1
25305915,1
28582722,1
92939084,1
279716705,1
104997734,1
36971384,1
279323529,1
122037132,1
246817684,1
59515801,1
403579815,1
176563115,1
506602431,1
31466437,1
22160343,1
476455928,1
30024710,1
398074910,1
35431992,1
71443527,1
12199012,1
58074222,1
33301656,1
23733403,1
46277798,1
47195342,1
492709086,1
33563880,1
320480489,1
11937032,1
92677388,1
215229711,1
21752600,1
142353695,1
192423199,1
143271245,1
63448403,1
414983522,1
21767570,1
61220287,1
127411641,1
147727812,1
16393680,1
370419168,1
42345957,1
184690149,1
17049101,1
33433167,1
26093154,1
17573490,1
56764041,1
456271532,1
243672774,1
37103311,1
10233562,1
27535069,1
50865886,1
234366715,1
229254956,1
171976509,1
336734017,1
22030187,1
388769715,1
38545335,1
107751372,1
343156712,1
114960363,1
34088945,1
23472124,1
171845650,1
14952494,1
295839820,1
24782935,1
27142253,1
476194924,1
85469308,1
61089939,1
5777562,1
20719780,1
249833650,1
71182511,1
407644339,1
41035968,1
14297285,1
154151116,1
22816992,1
546973936,1
22817028,1
551430406,1
26618120,1
13904152,1
299510049,1
10535,1
188492073,1
16656684,1
285092147,1
19409213,1
391653692,1
333457743,1
458631507,1
275130714,1
56109426,1
291907955,1
395192711,1
500967824,1
151398803,1
45754779,1
21768618,1
89139647,1
319695297,1
30943685,1
263989720,1
101591519,1
55585252,1
92433131,1
16263665,1
60172831,1
40249891,1
27404840,1
30943810,1
415509061,1
41560645,1
37104224,1
335686256,1
145894062,1
17925662,1
24783572,1
231965429,1
14822122,1
108145391,1
198716147,1
565455612,1
240003849,1
57944859,1
58600257,1
15739721,1
170273620,1
202779479,1
155069276,1
91499368,1
16657277,1
48114554,1
61746047,1
308292483,1
49687435,1
263859086,1
66464669,1
16657338,1
186395594,1
312880076,1
19540949,1
62008275,1
133230004,1
278493605,1
77081679,1
17706102,1
163196038,1
135933063,1
123743369,1
92417163,1
38939796,1
22949027,1
63188144,1
28454067,1
522726585,1
455224527,1
15346898,1
307244251,1
231746784,1
277359840,1
118238495,1
31206697,1
6827332,1
305933638,1
21376345,1
73936221,1
487075173,1
18361715,1
39202166,1
16264578,1
27590939,1
35270036,1
193956317,1
59518366,1
32124316,1
119156135,1
240004539,1
65416640,1
222178782,1
282865138,1
61091317,1
288632349,1
119156249,1
39857735,1
92679789,1
355479156,1
174468731,1
194915970,1
5516952,1
280629967,1
188100262,1
89403038,1
505294502,1
232402605,1
17313479,1
140259026,1
80228089,1
20197134,1
348270354,1
353906505,1
24129355,1
51392355,1
72757108,1
23867268,1
30814086,1
472395661,1
285749134,1
58863509,1
29110176,1
22949807,1
222965713,1
345518040,1
455094252,1
6172662,1
17182715,1
18420907,1
81801212,1
178925575,1
23212069,1
18231352,1
61485111,1
55980094,1
96219204,1
374222933,1
74199156,1
278147216,1
233582757,1
45494444,1
89403567,1
15085749,1
355610810,1
277360829,1
206975193,1
111161572,1
77607142,1
9902092,1
268841225,1
199349169,1
16527648,1
261456135,1
41431343,1
8401202,1
567685433,1
192164155,1
59519297,1
242233677,1
39465299,1
497561958,1
433992040,1
149827939,1
92549503,1
53752199,1
19280266,1
110244243,1
309604757,1
19018170,1
236466621,1
83112392,1
18624973,1
221131215,1
39596522,1
17576442,1
30028307,1
25178662,1
280769090,1
57946702,1
189805153,1
21901929,1
255079026,1
182465134,1
39596678,1
21885895,1
159920794,1
267268763,1
26227385,1
78262975,1
44315333,1
22033096,1
24523462,1
36844252,1
39203569,1
541864710,1
44708623,1
69481249,1
19411750,1
195834665,1
16659241,1
67384151,1
112472928,1
18625399,1
17445752,1
101856187,1
29897688,1
229127134,1
33960929,1
13280,1
14562297,1
36058108,1
197145608,1
327037969,1
256652307,1
14693400,1
125842468,1
169489451,1
42873902,1
346960969,1
211039306,1
16135245,1
258618447,1
799821,1
277361748,1
24130648,1
483013736,1
159921259,1
22295680,1
29766783,1
140522635,1
21771403,1
120861848,1
147993769,1
62272691,1
17315002,1
67384506,1
159659203,1
43660489,1
57816269,1
195179733,1
19805404,1
16528607,1
62534897,1
184562958,1
77608245,1
131609913,1
82457933,1
40777046,1
191903076,1
29111687,1
68433306,1
514995636,1
145503679,1
293221839,1
18888158,1
15349227,1
398865932,1
342242835,1
28718612,1
6305302,1
29111829,1
31471128,1
1717811,1
547239478,1
34223683,1
222312024,1
238171744,1
28194406,1
299251312,1
16135803,1
109983417,1
17053384,1
358364877,1
175912664,1
16398055,1
196490986,1
15764001,1
18757373,1
249313026,1
60962563,1
61093641,1
207370027,1
235419457,1
27408201,1
14956372,1
44840806,1
92551013,1
407403,1
270546805,1
41170823,1
14563223,1
19806107,1
501626777,1
294664123,1
17053635,1
14170051,1
43530206,1
36714467,1
340408298,1
14563315,1
429537308,1
22689832,1
34224176,1
73021502,1
477247603,1
92813481,1
53098687,1
203831517,1
2373871,1
277362960,1
64370971,1
19937577,1
33700148,1
23738676,1
166214006,1
57686416,1
23214487,1
553662874,1
480131531,1
67779055,1
14170628,1
15481356,1
152058391,1
18102838,1
467679809,1
96877126,1
39467614,1
113130079,1
330597496,1
297024130,1
376453781,1
14957212,1
220478125,1
130562780,1
14957302,1
404372230,1
14957318,1
23477019,1
18627366,1
89406251,1
108804921,1
301742909,1
17972041,1
42482510,1
372390746,1
134888298,1
24918905,1
19807110,1
382745507,1
42875829,1
26753986,1
19282899,1
801750,1
66468822,1
15743954,1
50346973,1
45235178,1
104610796,1
68959250,1
36846612,1
55327763,1
23346215,1
18496590,1
244202582,1
143932533,1
100678782,1
48249991,1
277363851,1
17972364,1
15088803,1
82721985,1
26885325,1
328088799,1
101858534,1
22035690,1
14433523,1
15613175,1
454049037,1
24788261,1
36191542,1
436092232,1
17055049,1
76561747,1
18365792,1
20714127,1
165952878,1
33570209,1
802209,1
20594090,1
27278762,1
230833585,1
66731465,1
337657320,1
14958066,1
146554356,1
39468535,1
97271294,1
140656132,1
33963525,1
15089174,1
153501207,1
105659930,1
42745391,1
130825784,1
35667525,1
539770455,1
197803623,1
38026874,1
257703545,1
87834247,1
497303182,1
275922581,1
329399970,1
15220404,1
55197370,1
88358597,1
255999717,1
9715442,1
14565104,1
43532023,1
217726715,1
17841917,1
113262344,1
69615397,1
14434085,1
16269115,1
182599486,1
121257794,1
129646411,1
98582376,1
26099580,1
180240257,1
91504516,1
136200075,1
58081168,1
277364647,1
17711014,1
390086593,1
221528008,1
44711882,1
46284762,1
20594653,1
98582502,1
318390256,1
93208569,1
41697289,1
228737050,1
14172201,1
388513855,1
15089729,1
62931017,1
18104393,1
303972431,1
129646681,1
311840664,1
382222462,1
20070528,1
14696577,1
13123712,1
81019052,1
16662699,1
7749812,1
248398012,1
234363288,1
266092742,1
101597392,1
106840278,1
57032928,1
45629673,1
32129267,1
80756986,1
79839482,1
17449231,1
22429985,1
328352075,1
14827853,1
119816530,1
388383089,1
34881921,1
218644874,1
26493330,1
95043999,1
37896626,1
22954430,1
273695168,1
301744581,1
235028942,1
41173460,1
53363161,1
18891230,1
107102705,1
32260631,1
36586021,1
15876672,1
321667655,1
181682782,1
16532070,1
145769063,1
33047165,1
191251081,1
29508241,1
464798382,1
192168640,1
43401958,1
379470569,1
31474419,1
1458931,1
226378494,1
250364685,1
263734028,1
27542291,1
215892759,1
16925486,1
82985777,1
14435145,1
225067850,1
72893265,1
14173016,1
15745889,1
69092224,1
19547038,1
326386591,1
40125351,1
519193522,1
97272752,1
22299590,1
19153872,1
119161828,1
407913469,1
459424768,1
337265682,1
14959652,1
36586534,1
178799665,1
149046330,1
333071467,1
15221871,1
30950541,1
16663695,1
127026349,1
547112122,1
80233672,1
23610575,1
15353040,1
82986200,1
28722393,1
29115617,1
49169651,1
56116468,1
276841724,1
9716992,1
145769732,1
14959875,1
59524377,1
21906715,1
230966580,1
282608971,1
435045711,1
214320477,1
58344801,1
41305464,1
415909249,1
277366147,1
57369115,1
17581484,1
28722687,1
33048085,1
122177048,1
334906910,1
86525472,1
23873056,1
68699697,1
15222327,1
440288847,1
347358850,1
97011333,1
128206482,1
16795282,1
329533080,1
348276376,1
290866845,1
23217840,1
7095992,1
177358542,1
461391566,1
13256402,1
18892501,1
22169313,1
326518517,1
24397559,1
56248074,1
383141663,1
37373729,1
466634587,1
60442463,1
18630503,1
366102374,1
77219728,1
510019470,1
439109522,1
79185837,1
21907388,1
146294724,1
33834947,1
307644372,1
169232347,1
198985727,1
16926720,1
21645320,1
19154961,1
83904567,1
171722827,1
23218255,1
365709393,1
34621524,1
225200235,1
71846033,1
